,Unnamed: 0.1,Unnamed: 0,Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
3790,3790,3790,ENTRE RIOS,Tala,Estación Arroyo Clé,NO,NO,NO,NO,NO,NO,NO,NO,NO
3791,3791,3791,ENTRE RIOS,Tala,Gobernador Echagüe,NO,NO,NO,NO,NO,NO,SI,NO,NO
3792,3792,3792,ENTRE RIOS,Tala,Gobernador Mansilla,NO,NO,NO,NO,SI,SI,SI,SI,NO
3793,3793,3793,ENTRE RIOS,Tala,Gobernador Solá,NO,NO,NO,NO,SI,NO,NO,NO,NO
3794,3794,3794,ENTRE RIOS,Tala,Guardamonte,NO,NO,NO,NO,NO,NO,SI,NO,NO
3795,3795,3795,ENTRE RIOS,Tala,Las Guachas,NO,NO,NO,NO,NO,NO,NO,NO,NO
3796,3796,3796,ENTRE RIOS,Tala,Maciá,NO,SI,NO,NO,SI,SI,SI,NO,NO
3797,3797,3797,ENTRE RIOS,Tala,Rosario del Tala,SI,NO,NO,SI,SI,SI,SI,NO,NO
3798,3798,3798,ENTRE RIOS,Uruguay,1º de Mayo,NO,NO,NO,SI,NO,NO,SI,SI,NO
3799,3799,3799,ENTRE RIOS,Uruguay,Basavilbaso,SI,NO,NO,SI,SI,NO,SI,SI,NO
3800,3800,3800,ENTRE RIOS,Uruguay,Caseros,SI,NO,NO,SI,SI,SI,SI,SI,NO
3801,3801,3801,ENTRE RIOS,Uruguay,Colonia Elía,NO,NO,NO,NO,SI,NO,SI,SI,NO
3802,3802,3802,ENTRE RIOS,Uruguay,Concepción del Uruguay,SI,SI,SI,SI,SI,SI,SI,SI,NO
3803,3803,3803,ENTRE RIOS,Uruguay,Estancia San Pedro,NO,NO,NO,NO,NO,NO,NO,SI,NO
3804,3804,3804,ENTRE RIOS,Uruguay,Herrera,SI,NO,NO,NO,SI,NO,SI,SI,NO
3805,3805,3805,CHUBUT,Sarmiento,Sarmiento,SI,SI,NO,SI,SI,SI,SI,SI,SI
3806,3806,3806,CHUBUT,Tehuelches,Frontera de Río Pico,NO,NO,NO,NO,NO,NO,SI,NO,NO
3807,3807,3807,CHUBUT,Tehuelches,Gobernador Costa,NO,NO,SI,NO,SI,NO,SI,NO,NO
3808,3808,3808,CHUBUT,Tehuelches,José de San Martín,NO,NO,NO,NO,SI,NO,SI,NO,SI
3809,3809,3809,CHUBUT,Tehuelches,Río Pico,NO,NO,SI,NO,NO,NO,SI,NO,SI
3810,3810,3810,CHUBUT,Telsen,Gan Gan,NO,NO,NO,NO,SI,NO,SI,SI,SI
3811,3811,3811,CHUBUT,Telsen,Telsen,NO,SI,NO,NO,SI,SI,SI,SI,SI
3812,3812,3812,CORDOBA,Calamuchita,Amboy,NO,NO,NO,NO,NO,NO,SI,SI,NO
3813,3813,3813,CORDOBA,Calamuchita,Arroyo San Antonio,NO,NO,NO,NO,SI,SI,NO,NO,NO
3814,3814,3814,CORDOBA,Calamuchita,Cañada del Sauce,SI,NO,NO,NO,SI,NO,SI,NO,NO
3815,3815,3815,CORDOBA,Calamuchita,Capilla Vieja,NO,NO,NO,NO,SI,SI,NO,SI,NO
3816,3816,3816,CORDOBA,Calamuchita,El Corcovado - El Torreón,SI,NO,NO,NO,NO,NO,SI,SI,NO
3817,3817,3817,CORDOBA,Calamuchita,El Durazno,NO,NO,NO,NO,NO,NO,NO,NO,NO
3818,3818,3818,CORDOBA,Calamuchita,Embalse,NO,NO,NO,SI,SI,SI,NO,SI,SI
3819,3819,3819,CORDOBA,Calamuchita,La Cruz,SI,NO,NO,NO,SI,SI,SI,SI,NO
3820,3820,3820,ENTRE RIOS,Uruguay,Las Moscas,NO,NO,NO,SI,SI,NO,SI,SI,NO
3821,3821,3821,ENTRE RIOS,Uruguay,Líbaros,NO,NO,NO,NO,NO,NO,SI,SI,NO
3822,3822,3822,ENTRE RIOS,Uruguay,Pronunciamiento,NO,NO,NO,SI,SI,SI,SI,SI,SI
3823,3823,3823,ENTRE RIOS,Uruguay,Rocamora,NO,NO,NO,NO,NO,NO,SI,SI,NO
3824,3824,3824,ENTRE RIOS,Uruguay,Santa Anita,NO,NO,NO,SI,SI,NO,SI,SI,NO
3825,3825,3825,ENTRE RIOS,Uruguay,Villa Mantero,SI,NO,NO,SI,SI,SI,SI,SI,SI
3826,3826,3826,ENTRE RIOS,Uruguay,Villa San Justo,NO,NO,NO,SI,SI,SI,SI,SI,NO
3827,3827,3827,ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),NO,NO,NO,NO,SI,SI,SI,SI,NO
3828,3828,3828,ENTRE RIOS,Victoria,Antelo,NO,NO,NO,NO,NO,NO,NO,NO,NO
3829,3829,3829,ENTRE RIOS,Victoria,Charigüé,NO,NO,NO,NO,NO,NO,NO,NO,NO
3830,3830,3830,ENTRE RIOS,Victoria,Laguna del Pescado,NO,NO,NO,NO,NO,NO,NO,NO,NO
3831,3831,3831,ENTRE RIOS,Victoria,Molino Doll,NO,NO,NO,NO,SI,NO,NO,SI,NO
3832,3832,3832,ENTRE RIOS,Victoria,Rincón de Nogoyá,NO,NO,NO,NO,SI,NO,SI,SI,NO
3833,3833,3833,ENTRE RIOS,Victoria,Victoria,SI,SI,NO,SI,SI,SI,SI,SI,NO
3834,3834,3834,ENTRE RIOS,Villaguay,Estación Raíces,SI,NO,NO,NO,SI,NO,SI,SI,NO
3835,3835,3835,ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,NO,NO,NO,NO,NO,NO,SI,SI,NO
3836,3836,3836,CATAMARCA,Ambato,Los Varela,NO,NO,NO,NO,SI,NO,NO,NO,SI
3837,3837,3837,CATAMARCA,Ambato,Singuil,NO,NO,NO,NO,SI,NO,NO,NO,NO
3838,3838,3838,CATAMARCA,Ancasti,Ancasti,NO,NO,NO,NO,SI,NO,NO,NO,SI
3839,3839,3839,CATAMARCA,Ancasti,Anquincila,NO,NO,NO,NO,NO,NO,NO,NO,NO
3840,3840,3840,CATAMARCA,Ancasti,La Candelaria,NO,NO,NO,NO,NO,NO,NO,NO,NO
3841,3841,3841,CATAMARCA,Ancasti,La Majada,NO,NO,NO,NO,NO,NO,NO,NO,NO
3842,3842,3842,CATAMARCA,Andalgalá,Aconquija,NO,NO,NO,NO,SI,SI,NO,NO,SI
3843,3843,3843,CATAMARCA,Andalgalá,Alto De Las Juntas,NO,NO,NO,NO,NO,NO,NO,NO,NO
3844,3844,3844,CATAMARCA,Andalgalá,Amanao,NO,NO,NO,NO,NO,SI,NO,NO,NO
3845,3845,3845,CATAMARCA,Andalgalá,Andalgalá,SI,NO,NO,SI,SI,SI,SI,SI,SI
3846,3846,3846,CATAMARCA,Andalgalá,Buena Vista,NO,NO,NO,NO,NO,NO,NO,NO,NO
3847,3847,3847,CATAMARCA,Andalgalá,Chaquiago,NO,NO,NO,SI,NO,NO,NO,SI,SI
3848,3848,3848,CATAMARCA,Andalgalá,Choya,NO,NO,NO,NO,NO,NO,NO,NO,NO
3849,3849,3849,CATAMARCA,Andalgalá,El Alamito,NO,NO,NO,NO,NO,NO,NO,SI,NO
3850,3850,3850,CATAMARCA,Andalgalá,El Lindero,NO,NO,NO,NO,NO,NO,SI,NO,NO
3851,3851,3851,CATAMARCA,Andalgalá,El Potrero,NO,NO,NO,SI,NO,NO,NO,NO,NO
3852,3852,3852,CATAMARCA,Andalgalá,La Aguada,NO,NO,NO,SI,NO,NO,NO,SI,NO
3853,3853,3853,CATAMARCA,Andalgalá,La Mesada,NO,NO,NO,SI,NO,NO,NO,NO,NO
3854,3854,3854,CATAMARCA,Antofagasta de la Sierra,Antofagasta de la Sierra,NO,NO,NO,NO,SI,NO,SI,NO,SI
3855,3855,3855,CATAMARCA,Antofagasta de la Sierra,Antofalla,NO,NO,NO,NO,NO,NO,NO,NO,NO
3856,3856,3856,CATAMARCA,Antofagasta de la Sierra,El Peñón,NO,NO,NO,NO,NO,NO,NO,NO,NO
3857,3857,3857,CATAMARCA,Antofagasta de la Sierra,Los Nacimientos,NO,NO,NO,NO,NO,NO,NO,NO,NO
3858,3858,3858,CATAMARCA,Belén,Barranca Larga,NO,NO,NO,NO,NO,NO,NO,NO,NO
3859,3859,3859,CATAMARCA,Belén,Belén,NO,NO,NO,NO,SI,SI,SI,SI,SI
3860,3860,3860,CATAMARCA,Belén,Cóndor Huasi,NO,NO,NO,NO,NO,NO,NO,NO,NO
3861,3861,3861,CATAMARCA,Belén,Corral Quemado,NO,NO,NO,NO,NO,NO,NO,NO,NO
3862,3862,3862,CATAMARCA,Belén,El Durazno,NO,NO,NO,NO,NO,NO,NO,NO,SI
3863,3863,3863,CATAMARCA,Belén,Farallón Negro,NO,NO,NO,NO,SI,NO,SI,NO,NO
3864,3864,3864,CATAMARCA,Belén,Hualfín,NO,NO,NO,NO,SI,NO,NO,NO,SI
3865,3865,3865,CATAMARCA,Belén,Jacipunco,NO,NO,NO,NO,NO,NO,NO,NO,NO
3866,3866,3866,CATAMARCA,Belén,La Puntilla,NO,NO,NO,NO,NO,NO,NO,NO,NO
3867,3867,3867,CATAMARCA,Belén,Las Juntas,NO,NO,NO,NO,NO,NO,NO,SI,NO
3868,3868,3868,CATAMARCA,Belén,Londres,NO,NO,NO,NO,SI,NO,SI,SI,SI
3869,3869,3869,CATAMARCA,Belén,Los Nacimientos,NO,NO,NO,NO,SI,NO,NO,NO,NO
3870,3870,3870,CATAMARCA,Belén,Puerta de Corral Quemado,NO,NO,NO,NO,NO,NO,NO,NO,NO
3871,3871,3871,CATAMARCA,Belén,Puerta de San José,NO,NO,NO,NO,NO,NO,NO,NO,SI
3872,3872,3872,CATAMARCA,Belén,Villa Vil,NO,NO,NO,NO,NO,NO,NO,NO,NO
3873,3873,3873,CATAMARCA,Capayán,Adolfo E. Carranza,NO,NO,NO,NO,NO,NO,NO,NO,NO
3874,3874,3874,CATAMARCA,Capayán,Balde de la Punta,NO,NO,NO,NO,NO,NO,NO,NO,NO
3875,3875,3875,CATAMARCA,Capayán,Capayán,NO,NO,NO,NO,SI,NO,NO,NO,SI
3876,3876,3876,CATAMARCA,Capayán,Chumbicha,SI,NO,NO,SI,SI,SI,SI,SI,SI
3877,3877,3877,CATAMARCA,Capayán,Colonia del Valle,NO,NO,NO,NO,NO,NO,SI,NO,SI
3878,3878,3878,CATAMARCA,Capayán,Colonia Nueva Coneta,NO,NO,NO,SI,SI,SI,SI,SI,SI
3879,3879,3879,CATAMARCA,Capayán,Concepción,NO,NO,NO,NO,NO,NO,NO,NO,NO
3880,3880,3880,CATAMARCA,Capayán,Coneta,NO,NO,NO,SI,NO,NO,SI,NO,SI
3881,3881,3881,CATAMARCA,Capayán,El Bañado,NO,NO,NO,NO,NO,NO,NO,NO,NO
3882,3882,3882,CATAMARCA,Capayán,Huillapima,NO,NO,NO,SI,SI,SI,SI,SI,SI
3883,3883,3883,CATAMARCA,Capayán,Los Angeles,NO,NO,NO,NO,NO,NO,NO,SI,NO
3884,3884,3884,CATAMARCA,Capayán,Los Angeles Norte,NO,NO,NO,NO,NO,NO,NO,NO,NO
3885,3885,3885,CATAMARCA,Capayán,Los Angeles Sur,NO,NO,NO,NO,NO,NO,NO,NO,NO
3886,3886,3886,CATAMARCA,Capayán,Miraflores,NO,NO,NO,SI,SI,SI,SI,SI,SI
3887,3887,3887,CATAMARCA,Capayán,San Martín,NO,NO,NO,NO,SI,NO,NO,NO,SI
3888,3888,3888,CATAMARCA,Capayán,San Pablo,NO,NO,NO,NO,NO,NO,NO,NO,NO
3889,3889,3889,CATAMARCA,Capayán,San Pedro,NO,NO,NO,NO,NO,NO,NO,NO,NO
3890,3890,3890,CATAMARCA,Capital,Barrio Bancario,NO,NO,NO,NO,SI,SI,NO,NO,NO
3891,3891,3891,CATAMARCA,Capital,El Pantanillo,SI,SI,NO,SI,SI,SI,SI,NO,SI
3892,3892,3892,CATAMARCA,Capital,San Fernando del Valle de Catamarca,SI,SI,SI,SI,SI,SI,SI,SI,SI
3893,3893,3893,CATAMARCA,El Alto,El Alto,NO,NO,NO,NO,SI,SI,NO,SI,SI
3894,3894,3894,CATAMARCA,El Alto,Guayamba,NO,NO,NO,NO,NO,NO,NO,NO,NO
3895,3895,3895,CATAMARCA,El Alto,Infanzón,NO,NO,NO,NO,NO,NO,NO,NO,NO
3896,3896,3896,CATAMARCA,El Alto,Los Corrales,NO,NO,NO,NO,NO,NO,NO,NO,NO
3897,3897,3897,CATAMARCA,El Alto,Tapso,NO,NO,NO,NO,NO,NO,NO,NO,SI
3898,3898,3898,CATAMARCA,Fray Mamerto Esquiú,San José,NO,NO,NO,NO,SI,SI,NO,NO,NO
3899,3899,3899,CATAMARCA,Fray Mamerto Esquiú,Villa Las Pirquitas,NO,NO,NO,NO,SI,NO,NO,NO,SI
3900,3900,3900,CATAMARCA,La Paz,Casa de Piedra,NO,NO,NO,NO,NO,NO,NO,NO,NO
3901,3901,3901,CATAMARCA,La Paz,El Aybal,NO,NO,NO,NO,NO,NO,NO,NO,NO
3902,3902,3902,CATAMARCA,La Paz,El Bañado,NO,NO,NO,NO,NO,NO,NO,NO,NO
3903,3903,3903,CATAMARCA,La Paz,El Divisadero,NO,NO,NO,NO,NO,NO,NO,NO,NO
3904,3904,3904,CATAMARCA,La Paz,El Quimilo,NO,NO,NO,NO,NO,NO,NO,NO,NO
3905,3905,3905,CATAMARCA,La Paz,Esquiú,NO,NO,NO,NO,SI,SI,NO,NO,NO
3906,3906,3906,CATAMARCA,La Paz,Icaño,NO,NO,NO,NO,SI,SI,SI,NO,SI
3907,3907,3907,CATAMARCA,La Paz,La Dorada,NO,NO,NO,NO,NO,NO,NO,NO,NO
3908,3908,3908,CATAMARCA,La Paz,La Guardia,NO,NO,NO,NO,SI,NO,NO,NO,NO
3909,3909,3909,CATAMARCA,La Paz,Las Esquinas,NO,NO,NO,NO,NO,NO,NO,NO,NO
3910,3910,3910,CATAMARCA,La Paz,Las Palmitas,NO,NO,NO,NO,NO,NO,NO,NO,NO
3911,3911,3911,CATAMARCA,La Paz,Quirós,NO,NO,NO,NO,SI,NO,SI,SI,NO
3912,3912,3912,CATAMARCA,La Paz,Ramblones,NO,NO,NO,NO,NO,NO,NO,NO,NO
3913,3913,3913,CATAMARCA,La Paz,Recreo,SI,SI,NO,SI,SI,SI,SI,SI,SI
3914,3914,3914,CATAMARCA,La Paz,San Antonio,NO,NO,NO,NO,SI,SI,SI,SI,NO
3915,3915,3915,CATAMARCA,Paclín,Amadores,NO,NO,NO,NO,NO,NO,NO,NO,NO
3916,3916,3916,CATAMARCA,Paclín,El Rosario,NO,NO,NO,NO,NO,NO,NO,NO,NO
3917,3917,3917,CATAMARCA,Paclín,La Bajada,NO,NO,NO,NO,NO,NO,NO,NO,NO
3918,3918,3918,CATAMARCA,Paclín,La Higuera,NO,NO,NO,NO,NO,NO,NO,NO,NO
3919,3919,3919,CATAMARCA,Paclín,La Merced,SI,NO,NO,NO,SI,NO,SI,SI,SI
3920,3920,3920,ENTRE RIOS,Villaguay,Jubileo,NO,NO,NO,SI,SI,NO,SI,SI,NO
3921,3921,3921,ENTRE RIOS,Villaguay,Mojones Norte,NO,NO,NO,NO,SI,NO,NO,NO,NO
3922,3922,3922,ENTRE RIOS,Villaguay,Paso de la Laguna,NO,NO,NO,NO,NO,NO,NO,SI,NO
3923,3923,3923,ENTRE RIOS,Villaguay,Villa Clara,SI,NO,NO,SI,SI,SI,SI,SI,SI
3924,3924,3924,ENTRE RIOS,Villaguay,Villa Domínguez,NO,NO,NO,SI,SI,SI,SI,SI,NO
3925,3925,3925,ENTRE RIOS,Villaguay,Villaguay,SI,NO,NO,SI,SI,SI,SI,SI,NO
3926,3926,3926,FORMOSA,Bermejo,Fortín Soledad,NO,NO,NO,NO,NO,NO,NO,SI,NO
3927,3927,3927,FORMOSA,Bermejo,Guadalcazar,NO,NO,NO,NO,NO,NO,NO,SI,NO
3928,3928,3928,FORMOSA,Bermejo,La Rinconada,NO,NO,NO,NO,NO,NO,NO,SI,NO
3929,3929,3929,FORMOSA,Bermejo,Laguna Yema,NO,NO,NO,NO,SI,SI,SI,SI,SI
3930,3930,3930,FORMOSA,Bermejo,Lamadrid,NO,NO,NO,NO,NO,NO,NO,SI,NO
3931,3931,3931,FORMOSA,Bermejo,Los Chiriguanos,NO,NO,NO,NO,SI,NO,SI,SI,NO
3932,3932,3932,FORMOSA,Bermejo,Pozo de Maza,NO,NO,NO,NO,NO,NO,NO,SI,SI
3933,3933,3933,FORMOSA,Bermejo,Pozo del Mortero,NO,NO,NO,NO,SI,NO,NO,SI,NO
3934,3934,3934,FORMOSA,Bermejo,Vaca Perdida,NO,NO,NO,NO,NO,NO,NO,SI,NO
3935,3935,3935,FORMOSA,Formosa,Colonia Pastoril,NO,NO,NO,NO,SI,NO,NO,SI,NO
3936,3936,3936,CATAMARCA,Tinogasta,Tinogasta,SI,NO,NO,SI,SI,NO,SI,NO,SI
3937,3937,3937,CATAMARCA,Valle Viejo,El Bañado,NO,NO,NO,NO,NO,NO,NO,NO,NO
3938,3938,3938,CATAMARCA,Valle Viejo,El Portezuelo,NO,NO,NO,NO,NO,SI,NO,NO,SI
3939,3939,3939,CATAMARCA,Valle Viejo,Huaycama,NO,NO,NO,NO,NO,NO,NO,NO,NO
3940,3940,3940,CATAMARCA,Valle Viejo,Las Tejas,NO,NO,NO,NO,SI,SI,NO,NO,NO
3941,3941,3941,CATAMARCA,Valle Viejo,Polcos,NO,NO,NO,SI,NO,NO,NO,NO,NO
3942,3942,3942,CATAMARCA,Valle Viejo,Pozo Del Mistol,NO,NO,NO,SI,NO,NO,NO,NO,NO
3943,3943,3943,CATAMARCA,Valle Viejo,San Isidro,NO,NO,NO,SI,SI,SI,NO,SI,NO
3944,3944,3944,CATAMARCA,Valle Viejo,Santa Cruz,NO,NO,NO,NO,NO,NO,NO,NO,NO
3945,3945,3945,CATAMARCA,Valle Viejo,Santa Rosa,NO,NO,NO,SI,SI,SI,NO,SI,NO
3946,3946,3946,CATAMARCA,Valle Viejo,Sumalao,NO,NO,NO,SI,NO,NO,NO,SI,NO
3947,3947,3947,CATAMARCA,Valle Viejo,Villa Dolores,NO,NO,NO,SI,SI,NO,NO,SI,NO
3948,3948,3948,CHACO,12 de Octubre,Gancedo,NO,NO,NO,SI,SI,NO,SI,SI,SI
3949,3949,3949,CHACO,12 de Octubre,General Capdevila,NO,NO,NO,NO,SI,NO,NO,NO,NO
3950,3950,3950,CHACO,12 de Octubre,General Pinedo,SI,NO,NO,SI,SI,SI,SI,SI,SI
3951,3951,3951,CHACO,12 de Octubre,Mesón de Fierro,NO,NO,NO,NO,SI,NO,NO,NO,NO
3952,3952,3952,CHACO,12 de Octubre,Pampa Landriel,NO,NO,NO,NO,SI,NO,NO,NO,NO
3953,3953,3953,CHACO,1º de Mayo,Barrio de los Pescadores,NO,NO,NO,NO,NO,NO,NO,NO,NO
3954,3954,3954,LA PAMPA,Capital,Santa Rosa,SI,SI,SI,SI,SI,SI,SI,SI,SI
3955,3955,3955,LA PAMPA,Catriló,Catriló,NO,SI,SI,SI,SI,SI,SI,NO,SI
3956,3956,3956,LA PAMPA,Catriló,La Gloria,NO,NO,NO,NO,NO,NO,NO,NO,NO
3957,3957,3957,LA PAMPA,Catriló,Lonquimay,NO,SI,NO,SI,SI,SI,SI,NO,SI
3958,3958,3958,LA PAMPA,Catriló,Uriburu,NO,SI,NO,SI,SI,SI,SI,SI,SI
3959,3959,3959,LA PAMPA,Chalileo,Santa Isabel,NO,NO,SI,NO,NO,SI,SI,SI,SI
3960,3960,3960,LA PAMPA,Chapaleufú,Bernardo Larroude,NO,NO,SI,SI,NO,NO,SI,SI,SI
3961,3961,3961,LA PAMPA,Chapaleufú,Ceballos,NO,NO,NO,SI,NO,NO,SI,SI,SI
3962,3962,3962,LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),NO,NO,NO,NO,SI,NO,SI,SI,SI
3963,3963,3963,MISIONES,Eldorado,Santiago de Liniers,NO,NO,NO,NO,SI,NO,NO,SI,NO
3964,3964,3964,MISIONES,Eldorado,Valle Hermoso,NO,NO,NO,NO,NO,NO,NO,NO,NO
3965,3965,3965,MISIONES,Eldorado,Villa Roulet,NO,NO,NO,NO,NO,NO,NO,NO,NO
3966,3966,3966,LA PAMPA,Chapaleufú,Intendente Alvear,SI,SI,SI,SI,SI,SI,SI,SI,SI
3967,3967,3967,LA PAMPA,Chapaleufú,Sarah,NO,NO,NO,NO,NO,NO,NO,SI,SI
3968,3968,3968,LA PAMPA,Chapaleufú,Vértiz,NO,NO,NO,NO,SI,NO,SI,SI,NO
3969,3969,3969,LA PAMPA,Chical Co,Algarrobo del Águila,NO,NO,NO,NO,NO,NO,SI,NO,NO
3970,3970,3970,LA PAMPA,Chical Co,La Humada,NO,NO,NO,NO,NO,NO,SI,SI,SI
3971,3971,3971,LA PAMPA,Conhelo,Conhelo,NO,NO,NO,NO,NO,NO,SI,SI,NO
3972,3972,3972,LA PAMPA,Conhelo,Eduardo Castex,SI,SI,NO,SI,SI,SI,SI,SI,SI
3973,3973,3973,LA PAMPA,Conhelo,Mauricio Mayer,NO,NO,NO,NO,NO,NO,SI,SI,SI
3974,3974,3974,LA PAMPA,Conhelo,Monte Nievas,NO,NO,NO,NO,NO,NO,SI,SI,SI
3975,3975,3975,LA PAMPA,Conhelo,Rucanelo,NO,NO,NO,SI,NO,NO,NO,SI,NO
3976,3976,3976,LA PAMPA,Conhelo,Winifreda,NO,SI,SI,SI,SI,SI,SI,SI,NO
3977,3977,3977,LA PAMPA,Curacó,Gobernador Duval,NO,NO,NO,NO,NO,NO,NO,SI,SI
3978,3978,3978,LA PAMPA,Curacó,Puelches,NO,NO,NO,NO,SI,NO,SI,SI,SI
3979,3979,3979,LA PAMPA,Guatraché,Alpachiri,NO,NO,NO,SI,SI,NO,SI,NO,SI
3980,3980,3980,CATAMARCA,Paclín,Palo Labrado,NO,NO,NO,NO,NO,NO,NO,NO,NO
3981,3981,3981,CATAMARCA,Paclín,San Antonio,NO,NO,NO,NO,NO,NO,NO,SI,SI
3982,3982,3982,CATAMARCA,Paclín,Villa de Balcozna,NO,NO,NO,NO,SI,NO,NO,NO,NO
3983,3983,3983,CATAMARCA,Pomán,Apoyaco,NO,NO,NO,NO,NO,NO,NO,NO,NO
3984,3984,3984,CATAMARCA,Pomán,Colana,NO,NO,NO,NO,NO,NO,NO,NO,NO
3985,3985,3985,CATAMARCA,Pomán,Colpes,NO,NO,NO,NO,NO,NO,NO,SI,NO
3986,3986,3986,CATAMARCA,Pomán,El Pajonal (Est. Pomán),NO,NO,NO,NO,NO,NO,NO,NO,NO
3987,3987,3987,CATAMARCA,Pomán,Joyango,NO,NO,NO,NO,NO,NO,NO,NO,NO
3988,3988,3988,CATAMARCA,Pomán,Mutquin,NO,NO,NO,NO,NO,NO,NO,NO,SI
3989,3989,3989,CATAMARCA,Pomán,Pomán,NO,NO,NO,NO,SI,SI,SI,NO,SI
3990,3990,3990,CATAMARCA,Pomán,Rincón,NO,NO,NO,NO,SI,NO,SI,NO,NO
3991,3991,3991,CATAMARCA,Pomán,San Miguel,NO,NO,NO,NO,NO,NO,NO,SI,NO
3992,3992,3992,CATAMARCA,Pomán,Saujil,NO,NO,NO,NO,SI,NO,SI,SI,SI
3993,3993,3993,CATAMARCA,Pomán,Siján,NO,NO,NO,NO,NO,NO,SI,NO,SI
3994,3994,3994,CATAMARCA,Santa María,Andalhualá,NO,NO,NO,NO,NO,NO,NO,NO,NO
3995,3995,3995,CATAMARCA,Santa María,Caspichango,NO,NO,NO,NO,NO,NO,NO,NO,NO
3996,3996,3996,CATAMARCA,Santa María,Chañar Punco,NO,NO,NO,NO,SI,NO,NO,NO,NO
3997,3997,3997,CATAMARCA,Santa María,El Cajón,NO,NO,NO,NO,NO,NO,NO,NO,NO
3998,3998,3998,CATAMARCA,Santa María,El Cerrito,NO,NO,NO,NO,SI,SI,NO,NO,NO
3999,3999,3999,CATAMARCA,Santa María,El Desmonte,NO,NO,NO,NO,NO,NO,NO,NO,NO
4000,4000,4000,CATAMARCA,Santa María,El Puesto,NO,NO,NO,NO,NO,NO,NO,NO,NO
4001,4001,4001,CATAMARCA,Santa María,Famatanca,NO,NO,NO,NO,NO,NO,NO,NO,NO
4002,4002,4002,CATAMARCA,Santa María,Fuerte Quemado,NO,NO,NO,NO,NO,NO,NO,NO,NO
4003,4003,4003,CATAMARCA,Santa María,La Hoyada,NO,NO,NO,NO,NO,NO,NO,NO,NO
4004,4004,4004,CATAMARCA,Santa María,La Loma,NO,NO,NO,NO,NO,NO,NO,NO,SI
4005,4005,4005,CATAMARCA,Santa María,La Puntilla,NO,NO,NO,NO,NO,NO,NO,NO,NO
4006,4006,4006,CORDOBA,Río Cuarto,Suco,NO,NO,NO,NO,SI,SI,SI,NO,NO
4007,4007,4007,CORDOBA,Río Cuarto,Tosquitas,NO,NO,NO,NO,SI,SI,SI,NO,NO
4008,4008,4008,CORDOBA,Río Cuarto,Vicuña Mackenna,SI,SI,NO,SI,SI,SI,SI,NO,SI
4009,4009,4009,CORDOBA,Río Cuarto,Villa El Chacay,NO,NO,NO,NO,SI,NO,SI,NO,NO
4010,4010,4010,CORDOBA,Río Cuarto,Villa Santa Eugenia,NO,NO,NO,NO,NO,NO,NO,NO,NO
4011,4011,4011,CORDOBA,Río Cuarto,Washington,NO,NO,NO,NO,SI,SI,SI,SI,NO
4012,4012,4012,CORDOBA,Río Primero,Atahona,NO,NO,NO,NO,NO,NO,SI,NO,NO
4013,4013,4013,CORDOBA,Río Primero,Cañada de Machado,NO,NO,NO,NO,NO,NO,NO,SI,NO
4014,4014,4014,CORDOBA,Río Primero,Capilla de los Remedios,NO,NO,NO,NO,SI,SI,SI,NO,NO
4015,4015,4015,CORDOBA,Río Primero,Chalacea,NO,NO,NO,NO,NO,NO,SI,NO,NO
4016,4016,4016,CORDOBA,Río Primero,Colonia Las Cuatro Esquinas,NO,NO,NO,NO,NO,NO,SI,NO,NO
4017,4017,4017,CORDOBA,Río Primero,Diego de Rojas,NO,NO,NO,SI,SI,NO,SI,NO,NO
4018,4018,4018,CORDOBA,Río Primero,El Alcalde (Est. Tala Norte),NO,NO,NO,NO,NO,NO,NO,NO,NO
4019,4019,4019,CORDOBA,Río Primero,El Crispín,NO,NO,NO,NO,NO,NO,NO,NO,NO
4020,4020,4020,CORDOBA,Río Primero,Esquina,NO,NO,NO,SI,SI,NO,SI,NO,SI
4021,4021,4021,CORDOBA,Río Primero,Kilómetro 658,NO,NO,NO,NO,NO,NO,SI,NO,NO
4022,4022,4022,CORDOBA,Río Primero,La Para,NO,SI,NO,SI,SI,SI,SI,SI,SI
4023,4023,4023,CORDOBA,Río Primero,La Posta,NO,NO,NO,NO,NO,NO,SI,NO,NO
4024,4024,4024,BUENOS AIRES,General Alvarado,Miramar,SI,SI,SI,SI,SI,SI,SI,SI,SI
4025,4025,4025,BUENOS AIRES,General Alvear,General Alvear,NO,NO,NO,NO,SI,SI,SI,NO,NO
4026,4026,4026,BUENOS AIRES,General Arenales,Arribeños,SI,SI,SI,SI,SI,SI,SI,SI,NO
4027,4027,4027,BUENOS AIRES,General Arenales,Ascensión,SI,SI,NO,NO,SI,SI,SI,SI,NO
4028,4028,4028,BUENOS AIRES,General Arenales,Estación Arenales,NO,NO,NO,NO,NO,NO,NO,NO,NO
4029,4029,4029,BUENOS AIRES,General Arenales,Ferré,NO,SI,NO,SI,SI,SI,SI,SI,NO
4030,4030,4030,BUENOS AIRES,General Arenales,General Arenales,NO,SI,SI,SI,SI,SI,SI,SI,NO
